------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yy at 100 Hz  Filter Normal -----------
Serial Number: TAS1E52150597
Start Time 09:13:00
Start Date 8/5/18
Epoch Period (hh:mm:ss) 00:00:00
Download Time 09:17:37
Download Date 8/5/18
Current Memory Address: 0
Current Battery Voltage: 4.14     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
-0.215,0.273,-0.023
-0.207,0.23,0.078
-0.207,0.156,0.203
-0.195,0.129,0.328
-0.105,0.168,0.41
0.031,0.219,0.461
0.168,0.254,0.488
0.313,0.25,0.488
0.438,0.258,0.453
0.52,0.277,0.395
0.555,0.309,0.32
0.551,0.344,0.25
0.543,0.352,0.176
0.563,0.332,0.105
0.637,0.27,0.039
0.793,0.16,-0.004
1.082,0.051,-0.02
1.465,-0.031,0.02
1.84,-0.07,0.074
2.102,-0.082,0.133
2.172,-0.09,0.227
2.094,-0.094,0.348
2.008,-0.074,0.449
2.055,0.043,0.484
2.168,0.238,0.43
2.23,0.422,0.34
2.16,0.516,0.254
1.98,0.5,0.156
1.766,0.402,0.039
1.563,0.25,-0.066
1.41,0.082,-0.148
1.301,-0.063,-0.223
1.207,-0.188,-0.258
1.121,-0.297,-0.238
1.055,-0.387,-0.211
0.992,-0.426,-0.176
0.934,-0.418,-0.121
0.902,-0.359,-0.051
0.902,-0.262,0.023
0.938,-0.168,0.043
0.977,-0.086,0.004
0.992,-0.063,-0.059
1,-0.012,-0.129
1.023,0.027,-0.184
1.039,0.016,-0.215
1.043,-0.008,-0.238
1.039,-0.004,-0.27
1.07,-0.016,-0.281
1.105,-0.02,-0.277
1.125,-0.02,-0.277
1.113,0,-0.301
1.086,0.031,-0.316
1.07,0.055,-0.328
1.059,0.066,-0.324
1.051,0.066,-0.32
1.051,0.063,-0.324
1.059,0.086,-0.336
1.066,0.121,-0.355
1.063,0.164,-0.375
1.051,0.211,-0.398
1.043,0.238,-0.41
1.039,0.23,-0.418
1.016,0.199,-0.422
1,0.164,-0.418
0.988,0.145,-0.422
0.977,0.156,-0.438
0.957,0.184,-0.449
0.949,0.215,-0.457
0.949,0.242,-0.457
0.957,0.25,-0.449
0.957,0.242,-0.441
0.949,0.238,-0.441
0.945,0.227,-0.434
0.93,0.203,-0.426
0.914,0.195,-0.43
0.898,0.188,-0.434
0.879,0.223,-0.445
0.922,0.258,-0.379
0.996,0.211,-0.277
1.031,0.199,-0.234
1.039,0.23,-0.18
1.035,0.211,-0.141
1.023,0.172,-0.125
1.031,0.176,-0.117
1.016,0.188,-0.125
0.988,0.199,-0.133
0.969,0.227,-0.148
0.961,0.254,-0.176
0.953,0.262,-0.215
0.938,0.258,-0.27
0.922,0.234,-0.332
0.918,0.199,-0.375
0.914,0.164,-0.406
0.906,0.125,-0.426
0.898,0.109,-0.449
0.883,0.105,-0.465
0.863,0.082,-0.484
0.863,0.078,-0.5
0.863,0.098,-0.516
0.875,0.121,-0.535
0.887,0.117,-0.543
0.887,0.09,-0.551
0.875,0.039,-0.555
0.867,-0.031,-0.563
0.867,-0.094,-0.57
0.871,-0.117,-0.563
0.879,-0.113,-0.551
0.879,-0.113,-0.555
0.867,-0.102,-0.555
0.859,-0.094,-0.555
0.855,-0.117,-0.555
0.852,-0.125,-0.555
0.859,-0.141,-0.555
0.871,-0.156,-0.559
0.883,-0.16,-0.566
0.887,-0.141,-0.57
0.887,-0.133,-0.574
0.895,-0.113,-0.563
0.898,-0.102,-0.578
0.895,-0.063,-0.586
0.922,-0.027,-0.566
0.922,-0.02,-0.531
0.922,-0.027,-0.5
0.906,-0.035,-0.48
0.895,-0.066,-0.461
0.867,-0.086,-0.469
0.855,-0.078,-0.484
0.852,-0.07,-0.488
0.84,-0.09,-0.469
0.898,-0.098,-0.441
0.93,-0.094,-0.426
0.949,-0.043,-0.395
0.965,0.113,-0.297
0.508,-0.016,-0.676
0.73,0.203,-0.992
0.234,0.188,-1.398
0.047,-0.172,-1.461
0.164,-0.582,-1.313
0.367,-0.719,-1.059
0.582,-0.582,-0.828
0.766,-0.34,-0.656
0.891,-0.141,-0.555
0.934,-0.02,-0.516
0.918,-0.02,-0.477
0.891,-0.098,-0.445
0.879,-0.168,-0.441
0.844,-0.203,-0.469
0.801,-0.219,-0.488
0.758,-0.23,-0.516
0.715,-0.277,-0.504
0.691,-0.281,-0.449
0.719,-0.234,-0.367
0.805,-0.172,-0.25
0.914,-0.121,-0.113
1.035,-0.094,0
1.148,-0.035,0.125
1.195,0.082,0.09
1.074,0.117,-0.117
0.867,-0.012,-0.281
0.656,-0.234,-0.426
0.504,-0.406,-0.434
0.531,-0.426,-0.273
0.734,-0.348,-0.094
1,-0.199,0.066
1.152,-0.105,0.098
1.195,-0.043,0.098
1.156,0.055,0.09
1.117,0.02,0.09
1.125,-0.031,0.102
1.168,-0.07,0.133
1.172,-0.125,0.141
1.125,-0.191,0.098
1.035,-0.242,0.004
0.961,-0.227,-0.102
0.926,-0.141,-0.203
0.922,0,-0.285
0.945,0.168,-0.336
0.992,0.336,-0.355
1.063,0.492,-0.355
1.156,0.609,-0.336
1.242,0.676,-0.32
1.32,0.715,-0.297
1.383,0.734,-0.27
1.445,0.734,-0.23
1.508,0.715,-0.18
1.563,0.66,-0.129
1.605,0.602,-0.086
1.609,0.539,-0.039
1.586,0.453,0.008
1.555,0.348,0.047
1.523,0.234,0.082
1.492,0.129,0.129
1.527,0.008,0.348
1.418,-0.035,0.277
1.305,0.348,-0.055
1.434,0.379,-0.313
1.461,-0.23,-0.355
1.293,-0.797,-0.246
1.078,-0.973,-0.129
0.977,-0.859,-0.016
0.922,-0.785,0.051
0.848,-0.84,0.07
0.793,-0.871,0.074
0.762,-0.813,0.055
0.758,-0.676,0.039
0.734,-0.523,0.027
0.715,-0.379,0.039
0.699,-0.246,0.059
0.68,-0.129,0.09
0.668,-0.039,0.113
0.676,0.047,0.121
0.711,0.145,0.109
0.758,0.25,0.082
0.805,0.367,0.035
0.848,0.465,-0.016
0.867,0.52,-0.063
0.875,0.535,-0.105
0.887,0.531,-0.148
0.922,0.52,-0.191
0.969,0.496,-0.219
1.012,0.461,-0.23
1.047,0.41,-0.227
1.059,0.359,-0.207
1.051,0.324,-0.18
1.047,0.309,-0.152
1.051,0.293,-0.125
1.09,0.273,-0.09
1.137,0.238,-0.063
1.195,0.203,-0.027
1.23,0.172,-0.016
1.234,0.16,-0.012
1.219,0.164,-0.02
1.188,0.176,-0.027
1.164,0.191,-0.031
1.141,0.195,-0.039
1.117,0.211,-0.051
1.094,0.223,-0.055
1.078,0.234,-0.059
1.074,0.254,-0.059
1.066,0.273,-0.051
1.055,0.293,-0.035
1.039,0.316,-0.027
1.023,0.34,-0.023
1.012,0.359,-0.02
0.996,0.379,-0.023
0.984,0.395,-0.023
0.961,0.395,-0.031
0.969,0.398,-0.031
0.977,0.414,-0.047
0.98,0.414,-0.055
0.98,0.406,-0.066
0.98,0.402,-0.07
0.98,0.391,-0.066
0.992,0.375,-0.059
1.004,0.355,-0.047
1.016,0.34,-0.043
1.02,0.328,-0.035
1.031,0.32,-0.031
1.043,0.324,-0.027
1.059,0.336,-0.016
1.082,0.348,0.004
1.117,0.367,0.023
1.148,0.387,0.035
1.16,0.41,0.043
1.164,0.418,0.043
1.164,0.43,0.039
1.156,0.43,0.031
1.145,0.422,0.016
1.133,0.406,0.008
1.125,0.387,-0.004
1.133,0.371,-0.02
1.152,0.352,-0.023
1.191,0.34,-0.031
1.223,0.324,-0.035
1.23,0.313,-0.035
1.219,0.293,-0.031
1.191,0.281,-0.023
1.16,0.258,-0.023
1.117,0.242,-0.02
1.09,0.223,-0.012
1.078,0.211,0
1.094,0.207,0.016
1.098,0.203,0.027
1.086,0.199,0.035
1.059,0.195,0.039
1.02,0.184,0.051
0.992,0.184,0.055
0.973,0.184,0.051
0.949,0.176,0.055
0.926,0.184,0.066
0.906,0.176,0.078
0.895,0.172,0.094
0.887,0.172,0.102
0.875,0.168,0.105
0.863,0.16,0.105
0.852,0.152,0.105
0.832,0.148,0.105
0.828,0.141,0.102
0.82,0.141,0.094
0.809,0.137,0.09
0.793,0.133,0.09
0.789,0.137,0.102
0.789,0.133,0.113
0.793,0.137,0.113
0.797,0.141,0.117
0.797,0.145,0.125
0.805,0.145,0.125
0.82,0.148,0.125
0.828,0.156,0.125
0.844,0.16,0.121
0.852,0.16,0.109
0.859,0.164,0.105
0.867,0.164,0.098
0.891,0.168,0.094
0.906,0.176,0.094
0.926,0.184,0.086
0.957,0.191,0.082
0.988,0.195,0.078
1.027,0.203,0.07
1.074,0.219,0.055
1.125,0.23,0.035
1.164,0.242,0.02
1.199,0.258,-0.004
1.215,0.27,-0.027
1.227,0.285,-0.051
1.242,0.301,-0.07
1.25,0.316,-0.086
1.254,0.328,-0.09
1.246,0.348,-0.082
1.227,0.375,-0.07
1.207,0.395,-0.063
1.191,0.418,-0.047
1.184,0.441,-0.031
1.176,0.461,-0.008
1.172,0.48,0.023
1.176,0.492,0.051
1.172,0.504,0.086
1.152,0.52,0.121
1.117,0.516,0.152
1.086,0.492,0.184
1.059,0.461,0.223
1.043,0.43,0.266
1.031,0.41,0.285
1.027,0.371,0.305
1.012,0.293,0.32
0.992,0.199,0.352
0.965,0.082,0.414
0.949,-0.074,0.469
0.957,-0.145,0.496
