------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yy at 100 Hz  Filter Normal -----------
Serial Number: TAS1E52150597
Start Time 09:36:00
Start Date 8/5/18
Epoch Period (hh:mm:ss) 00:00:00
Download Time 09:37:35
Download Date 8/5/18
Current Memory Address: 0
Current Battery Voltage: 4.15     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
1.086,0.133,-0.512
1.066,0.055,-0.488
1.047,-0.039,-0.449
1.039,-0.09,-0.402
1.039,-0.098,-0.383
1.059,-0.07,-0.375
1.074,-0.027,-0.387
1.102,0.016,-0.422
1.113,0.059,-0.445
1.125,0.098,-0.484
1.156,0.098,-0.496
1.172,0.098,-0.477
1.125,0.109,-0.492
1.047,0.133,-0.551
0.969,0.145,-0.609
0.922,0.035,-0.605
0.91,-0.16,-0.543
0.926,-0.246,-0.523
0.922,-0.117,-0.613
0.93,0.023,-0.703
0.918,-0.012,-0.727
0.867,-0.188,-0.66
0.781,-0.383,-0.609
0.766,-0.383,-0.617
0.859,-0.199,-0.645
0.98,-0.059,-0.625
1.02,-0.09,-0.59
0.992,-0.141,-0.516
0.91,-0.141,-0.434
0.836,-0.117,-0.375
0.773,-0.086,-0.324
0.723,-0.059,-0.281
0.715,0.008,-0.289
0.785,0.086,-0.234
0.875,0.086,-0.152
0.934,0.086,-0.09
1.035,0.195,-0.023
1.191,0.344,0.047
1.305,0.492,0.051
1.305,0.637,0.059
1.211,0.734,0.035
1.129,0.754,0.055
1.059,0.609,0.059
0.977,0.418,0.043
0.871,0.289,0.016
0.754,0.25,-0.047
0.664,0.254,-0.082
0.625,0.199,-0.094
0.613,0.133,-0.066
0.555,0.066,0.012
0.469,0.09,0.082
0.383,0.211,0.082
0.371,0.379,0.074
0.453,0.461,0.027
0.523,0.445,-0.016
0.512,0.332,-0.063
0.387,0.16,-0.145
0.246,0.008,-0.18
0.18,-0.105,-0.188
