------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yy at 100 Hz  Filter Normal -----------
Serial Number: TAS1E52150597
Start Time 20:41:00
Start Date 7/27/18
Epoch Period (hh:mm:ss) 00:00:00
Download Time 20:42:37
Download Date 7/27/18
Current Memory Address: 0
Current Battery Voltage: 4.15     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
0.383,-0.012,-0.191
0.32,-0.078,-0.195
0.262,-0.008,-0.176
0.238,0.004,-0.137
0.223,0.035,-0.137
0.207,0.105,-0.141
0.227,0.23,-0.152
0.352,0.414,-0.168
0.516,0.574,-0.16
0.707,0.637,-0.133
0.883,0.66,-0.086
1.004,0.672,-0.047
1.098,0.656,-0.035
1.168,0.602,-0.023
1.227,0.488,0.02
1.316,0.355,0.051
1.316,-0.07,-0.02
1.242,-0.234,0.098
1.375,-0.395,0.035
1.559,-0.273,-0.004
1.656,-0.137,0.016
1.691,0.023,0.066
1.797,0.246,0.145
1.836,0.531,0.215
1.922,0.414,0.164
1.992,0.371,0.316
1.988,0.32,0.391
1.992,0.531,0.457
1.965,0.82,0.5
1.824,0.992,0.578
1.582,1.012,0.625
1.324,1.051,0.656
1.078,0.984,0.699
0.82,0.848,0.699
0.582,0.711,0.688
0.387,0.609,0.629
0.207,0.621,0.496
0.012,0.68,0.273
-0.129,0.809,0.012
-0.199,0.91,-0.184
-0.219,0.949,-0.316
-0.152,0.957,-0.379
-0.051,0.816,-0.352
0.012,0.594,-0.289
0.059,0.418,-0.246
0.121,0.305,-0.273
0.25,0.297,-0.375
0.43,0.457,-0.637
0.645,0.523,-0.461
0.766,0.355,-0.371
0.961,0.367,-0.246
1.203,0.414,0.184
1.457,0.578,0.582
1.762,1.082,0.75
2.078,1.406,0.766
2.273,1.418,0.617
2.367,1.133,0.457
2.449,0.883,0.254
2.531,0.805,0.047
2.492,0.738,-0.109
2.336,0.648,-0.211
2.125,0.52,-0.297
1.902,0.316,-0.332
1.684,0.07,-0.363
1.469,-0.145,-0.395
1.266,-0.32,-0.43
1.078,-0.461,-0.461
0.902,-0.57,-0.5
0.758,-0.586,-0.523
0.621,-0.594,-0.52
0.504,-0.57,-0.469
0.391,-0.504,-0.418
0.297,-0.379,-0.375
0.227,-0.223,-0.34
0.195,-0.055,-0.305
0.191,0.082,-0.258
0.234,0.16,-0.223
0.332,0.23,-0.184
0.465,0.359,-0.141
0.586,0.449,-0.09
0.676,0.492,-0.012
0.77,0.566,0.09
0.875,0.734,0.227
0.973,0.957,0.34
1.059,1.176,0.359
1.18,1.371,0.332
