------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yy at 100 Hz  Filter Normal -----------
Serial Number: TAS1F27170048
Start Time 13:00:00
Start Date 8/2/18
Epoch Period (hh:mm:ss) 00:00:00
Download Time 13:01:59
Download Date 8/2/18
Current Memory Address: 0
Current Battery Voltage: 4.1     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
-0.957,0.199,-0.328
-0.941,0.191,-0.316
-0.957,0.211,-0.324
-0.957,0.227,-0.352
-0.965,0.238,-0.363
-0.961,0.25,-0.359
-0.957,0.258,-0.363
-0.953,0.273,-0.371
-0.949,0.293,-0.367
-0.945,0.313,-0.367
-0.926,0.332,-0.359
-0.914,0.352,-0.348
-0.891,0.359,-0.336
-0.883,0.371,-0.309
-0.887,0.398,-0.301
-0.879,0.418,-0.285
-0.855,0.43,-0.254
-0.84,0.434,-0.238
-0.832,0.441,-0.219
-0.844,0.441,-0.203
-0.867,0.441,-0.195
-0.902,0.438,-0.191
-0.945,0.434,-0.188
-0.98,0.43,-0.184
-1.016,0.426,-0.176
-1.035,0.41,-0.172
-1.059,0.391,-0.164
-1.09,0.359,-0.156
-1.121,0.332,-0.145
-1.16,0.297,-0.137
-1.184,0.25,-0.133
-1.199,0.207,-0.129
-1.211,0.184,-0.117
-1.23,0.176,-0.094
-1.27,0.18,-0.082
-1.309,0.184,-0.063
-1.336,0.191,-0.043
-1.375,0.199,-0.023
-1.434,0.219,-0.012
-1.48,0.246,-0.016
-1.512,0.277,-0.012
-1.492,0.32,0.008
-1.438,0.375,0.047
-1.34,0.418,0.113
-1.211,0.453,0.172
-1.086,0.461,0.227
-0.984,0.434,0.273
-0.918,0.379,0.313
-0.883,0.316,0.332
-0.891,0.242,0.344
-0.926,0.18,0.332
-0.926,0.121,0.328
-0.945,0.063,0.297
-0.977,0,0.254
-1.004,-0.063,0.203
-1.031,-0.121,0.156
-1.055,-0.176,0.094
-1.074,-0.211,0.035
-1.082,-0.227,-0.012
-1.07,-0.227,-0.055
-1.035,-0.203,-0.086
-0.984,-0.164,-0.105
-0.945,-0.105,-0.117
-0.918,-0.047,-0.121
-0.898,0.012,-0.125
-0.895,0.074,-0.137
-0.891,0.137,-0.129
-0.871,0.207,-0.121
-0.848,0.262,-0.098
-0.813,0.32,-0.055
-0.781,0.375,0.012
-0.766,0.418,0.063
-0.801,0.441,0.094
-0.84,0.434,0.113
-0.836,0.406,0.156
-0.82,0.375,0.199
-0.785,0.352,0.242
-0.762,0.32,0.266
-0.75,0.277,0.289
-0.727,0.234,0.301
-0.707,0.188,0.305
-0.688,0.148,0.301
-0.668,0.113,0.293
-0.656,0.086,0.281
-0.641,0.055,0.27
-0.617,0.039,0.254
-0.594,0.031,0.242
-0.57,0.027,0.234
-0.57,0.023,0.223
-0.578,0.035,0.195
-0.594,0.07,0.156
-0.613,0.117,0.129
-0.637,0.168,0.117
-0.668,0.203,0.109
-0.715,0.23,0.121
-0.793,0.246,0.133
-0.895,0.273,0.145
-1.008,0.293,0.152
-1.113,0.309,0.168
-1.211,0.316,0.16
-1.316,0.324,0.141
-1.387,0.32,0.117
-1.457,0.324,0.09
-1.512,0.344,0.066
-1.531,0.387,0.066
-1.52,0.457,0.098
-1.5,0.531,0.133
-1.477,0.578,0.129
-1.488,0.574,0.086
-1.508,0.516,0.027
-1.531,0.414,-0.035
-1.551,0.277,-0.086
-1.547,0.137,-0.129
-1.516,0,-0.148
-1.461,-0.121,-0.156
-1.41,-0.219,-0.152
-1.359,-0.277,-0.141
-1.32,-0.305,-0.129
-1.289,-0.309,-0.121
-1.25,-0.285,-0.098
-1.207,-0.25,-0.074
-1.168,-0.199,-0.059
-1.133,-0.137,-0.043
-1.09,-0.059,-0.035
-1.051,0.027,-0.035
-1.008,0.105,-0.027
-0.969,0.172,-0.035
-0.941,0.238,-0.043
-0.926,0.281,-0.055
-0.918,0.313,-0.074
-0.902,0.328,-0.082
-0.879,0.332,-0.09
-0.859,0.328,-0.102
-0.844,0.316,-0.105
-0.832,0.297,-0.113
-0.824,0.27,-0.129
-0.805,0.234,-0.148
-0.781,0.211,-0.148
-0.754,0.188,-0.145
-0.719,0.172,-0.145
-0.691,0.156,-0.137
-0.652,0.137,-0.125
-0.621,0.129,-0.109
-0.582,0.121,-0.102
-0.543,0.117,-0.082
