------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yy at 100 Hz  Filter Normal -----------
Serial Number: TAS1E52150597
Start Time 17:05:00
Start Date 8/3/18
Epoch Period (hh:mm:ss) 00:00:00
Download Time 17:06:38
Download Date 8/3/18
Current Memory Address: 0
Current Battery Voltage: 4.1     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
0.16,0.383,0.93
0.184,0.383,0.934
0.191,0.379,0.934
0.188,0.379,0.934
0.195,0.383,0.934
0.199,0.383,0.934
0.203,0.383,0.934
0.203,0.383,0.93
0.199,0.383,0.93
0.195,0.387,0.93
0.199,0.387,0.93
0.203,0.383,0.934
0.207,0.387,0.934
0.199,0.379,0.934
0.203,0.379,0.938
0.203,0.379,0.934
0.203,0.379,0.934
0.199,0.379,0.934
0.195,0.371,0.934
0.195,0.379,0.934
0.195,0.383,0.934
0.199,0.391,0.934
0.195,0.387,0.934
0.199,0.383,0.934
0.195,0.383,0.934
0.199,0.383,0.934
0.195,0.383,0.934
0.203,0.383,0.934
0.199,0.383,0.934
0.203,0.383,0.934
0.199,0.387,0.934
0.199,0.383,0.934
0.199,0.387,0.934
0.195,0.383,0.934
0.195,0.379,0.934
0.195,0.379,0.934
0.199,0.375,0.938
0.199,0.383,0.938
0.199,0.383,0.934
0.203,0.379,0.934
0.199,0.379,0.934
0.199,0.375,0.934
0.203,0.379,0.934
0.199,0.383,0.934
0.199,0.387,0.934
0.195,0.383,0.934
0.199,0.387,0.934
0.199,0.383,0.934
0.195,0.387,0.934
0.195,0.383,0.934
0.188,0.387,0.934
0.191,0.379,0.938
0.191,0.383,0.938
0.195,0.383,0.934
0.195,0.375,0.934
0.199,0.379,0.934
0.195,0.379,0.938
0.195,0.387,0.934
0.203,0.387,0.934
0.199,0.387,0.934
0.195,0.383,0.93
0.195,0.383,0.934
0.203,0.383,0.938
0.195,0.387,0.934
0.195,0.387,0.934
0.195,0.383,0.934
0.195,0.387,0.934
0.195,0.387,0.934
0.195,0.383,0.938
0.195,0.387,0.938
0.195,0.383,0.934
0.195,0.387,0.938
0.199,0.387,0.934
0.195,0.387,0.934
0.195,0.387,0.934
0.195,0.379,0.934
0.195,0.379,0.934
0.195,0.379,0.938
0.195,0.387,0.934
0.195,0.383,0.934
0.195,0.387,0.934
0.195,0.391,0.934
0.195,0.387,0.934
0.199,0.387,0.934
0.199,0.387,0.934
0.199,0.379,0.934
0.199,0.379,0.938
0.199,0.383,0.934
0.195,0.379,0.934
0.195,0.383,0.934
0.195,0.383,0.934
0.195,0.379,0.934
0.199,0.383,0.934
0.195,0.387,0.934
0.191,0.387,0.934
0.195,0.383,0.934
0.195,0.387,0.93
0.195,0.383,0.93
0.195,0.387,0.93
0.199,0.391,0.934
0.188,0.391,0.934
0.191,0.387,0.938
0.195,0.387,0.934
0.195,0.391,0.934
0.195,0.383,0.934
0.199,0.375,0.934
0.199,0.379,0.934
0.195,0.383,0.934
0.195,0.383,0.934
0.195,0.387,0.93
0.195,0.383,0.93
0.195,0.383,0.934
0.195,0.387,0.934
0.195,0.387,0.93
0.195,0.387,0.93
0.195,0.387,0.934
0.195,0.391,0.934
0.195,0.387,0.934
0.191,0.383,0.934
0.195,0.387,0.934
0.195,0.383,0.934
0.195,0.383,0.934
0.191,0.383,0.934
0.191,0.383,0.934
0.191,0.383,0.934
0.199,0.387,0.938
0.199,0.383,0.934
0.199,0.387,0.938
0.195,0.387,0.938
0.195,0.387,0.934
0.195,0.387,0.934
0.191,0.383,0.934
0.191,0.383,0.93
0.191,0.387,0.93
0.195,0.387,0.934
0.191,0.383,0.934
0.191,0.387,0.934
0.191,0.387,0.934
0.199,0.391,0.934
0.195,0.387,0.934
0.195,0.391,0.93
0.191,0.387,0.93
0.191,0.387,0.93
0.191,0.387,0.934
0.191,0.387,0.934
0.191,0.387,0.934
0.191,0.387,0.934
0.191,0.387,0.934
0.191,0.383,0.934
0.191,0.387,0.934
0.184,0.387,0.93
