------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yy at 100 Hz  Filter Normal -----------
Serial Number: TAS1E52150597
Start Time 16:57:00
Start Date 8/3/18
Epoch Period (hh:mm:ss) 00:00:00
Download Time 16:59:31
Download Date 8/3/18
Current Memory Address: 0
Current Battery Voltage: 4.09     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
0.207,0.832,0.379
0.211,0.816,0.379
0.219,0.84,0.379
0.223,0.844,0.391
0.223,0.828,0.398
0.23,0.824,0.395
0.246,0.816,0.391
0.242,0.781,0.387
0.242,0.746,0.398
0.246,0.719,0.422
0.25,0.699,0.445
0.266,0.715,0.465
0.293,0.738,0.488
0.309,0.773,0.508
0.316,0.813,0.523
0.316,0.855,0.547
0.32,0.875,0.57
0.332,0.863,0.594
0.348,0.84,0.609
0.371,0.855,0.641
0.406,0.867,0.66
0.414,0.863,0.648
0.398,0.859,0.625
0.395,0.883,0.582
0.41,0.926,0.566
0.414,0.953,0.512
0.391,0.879,0.473
0.406,0.758,0.547
0.402,0.676,0.605
0.41,0.676,0.625
0.41,0.727,0.621
0.414,0.766,0.598
0.434,0.797,0.586
0.434,0.777,0.586
0.418,0.715,0.598
0.398,0.633,0.633
0.395,0.59,0.656
0.387,0.586,0.648
0.383,0.59,0.613
0.387,0.586,0.563
0.398,0.598,0.516
0.406,0.605,0.504
0.418,0.621,0.512
0.426,0.629,0.543
0.441,0.645,0.59
0.441,0.648,0.621
0.453,0.672,0.652
0.473,0.676,0.66
0.465,0.66,0.641
0.449,0.672,0.621
0.453,0.707,0.605
0.469,0.703,0.605
0.484,0.68,0.629
0.547,0.699,0.691
0.668,0.723,0.789
0.68,0.844,0.793
0.512,0.746,0.785
0.41,0.492,0.805
0.43,0.469,0.797
0.496,0.617,0.75
0.52,0.734,0.703
0.504,0.723,0.629
0.527,0.625,0.605
0.543,0.516,0.664
0.539,0.449,0.715
0.527,0.488,0.695
0.547,0.543,0.699
0.582,0.535,0.719
0.625,0.488,0.816
0.609,0.43,0.855
0.582,0.441,0.855
0.555,0.477,0.82
0.516,0.402,0.773
0.477,0.293,0.727
0.473,0.273,0.668
0.488,0.324,0.629
0.5,0.387,0.602
0.504,0.43,0.586
0.504,0.449,0.563
0.504,0.465,0.531
0.504,0.48,0.508
0.492,0.508,0.473
0.469,0.527,0.449
0.449,0.543,0.422
0.422,0.551,0.402
0.406,0.566,0.383
0.395,0.602,0.367
0.391,0.641,0.348
0.395,0.68,0.32
0.398,0.707,0.289
0.406,0.734,0.258
0.41,0.762,0.246
0.402,0.773,0.227
0.402,0.793,0.223
0.398,0.82,0.219
0.41,0.871,0.227
0.43,0.945,0.238
0.469,1.039,0.238
0.52,1.148,0.234
0.566,1.27,0.211
0.586,1.371,0.184
0.598,1.43,0.168
0.59,1.457,0.168
0.578,1.453,0.195
0.547,1.406,0.242
0.508,1.34,0.293
0.469,1.27,0.34
0.43,1.199,0.371
0.398,1.141,0.383
0.375,1.105,0.379
0.355,1.074,0.355
0.336,1.055,0.332
0.324,1.039,0.301
0.316,1.031,0.273
0.316,1.023,0.246
0.316,1.031,0.223
0.328,1.035,0.211
0.34,1.027,0.199
0.371,1.02,0.199
0.398,1.004,0.203
0.441,1,0.207
0.492,0.992,0.211
0.535,0.996,0.211
0.574,1.008,0.211
0.602,1,0.215
0.621,0.98,0.215
0.633,0.949,0.219
0.645,0.918,0.23
0.645,0.879,0.238
0.629,0.836,0.246
0.602,0.797,0.25
0.574,0.766,0.254
0.563,0.738,0.262
0.559,0.73,0.262
0.574,0.727,0.266
0.59,0.727,0.273
0.605,0.727,0.266
0.625,0.734,0.258
0.637,0.734,0.246
0.645,0.746,0.238
0.645,0.75,0.238
0.637,0.77,0.254
0.621,0.801,0.266
0.602,0.828,0.289
0.57,0.844,0.313
0.527,0.844,0.34
0.484,0.848,0.371
0.438,0.871,0.398
0.406,0.91,0.418
0.375,0.957,0.422
0.344,1.004,0.426
0.316,1.051,0.418
0.309,1.102,0.406
0.305,1.145,0.395
0.301,1.168,0.383
0.297,1.176,0.375
0.285,1.164,0.344
0.285,1.145,0.309
0.285,1.109,0.277
0.289,1.063,0.246
0.285,1.02,0.23
0.289,0.969,0.219
0.293,0.914,0.207
0.293,0.852,0.207
0.289,0.789,0.223
0.293,0.762,0.238
0.301,0.742,0.262
0.301,0.715,0.277
0.301,0.699,0.273
0.309,0.676,0.273
0.32,0.645,0.277
0.34,0.637,0.301
0.371,0.66,0.309
0.418,0.703,0.309
0.473,0.746,0.297
0.512,0.781,0.277
0.543,0.762,0.254
0.566,0.766,0.23
0.598,0.813,0.207
0.629,0.875,0.191
0.645,0.906,0.195
0.629,0.914,0.211
0.594,0.898,0.238
0.555,0.891,0.258
0.516,0.906,0.273
0.492,0.898,0.309
0.48,0.84,0.344
0.469,0.809,0.34
0.469,0.844,0.313
0.492,0.926,0.277
0.484,0.844,0.305
0.418,0.742,0.324
0.402,0.734,0.352
0.426,0.75,0.391
0.426,0.734,0.426
0.391,0.711,0.449
0.379,0.699,0.465
0.41,0.719,0.477
0.434,0.75,0.488
0.43,0.742,0.48
0.551,0.816,0.578
0.52,0.734,0.629
0.508,0.82,0.617
0.492,0.887,0.598
0.453,0.855,0.563
0.449,0.828,0.535
0.461,0.824,0.512
0.477,0.828,0.496
0.508,0.844,0.465
0.523,0.793,0.438
0.531,0.777,0.418
0.527,0.754,0.402
0.523,0.738,0.414
0.527,0.723,0.43
0.527,0.723,0.434
0.516,0.723,0.438
0.504,0.719,0.449
0.484,0.711,0.465
0.469,0.719,0.48
0.453,0.719,0.512
0.422,0.715,0.539
0.383,0.719,0.547
0.348,0.715,0.555
0.313,0.691,0.566
0.273,0.684,0.586
0.223,0.68,0.59
0.164,0.688,0.582
0.109,0.711,0.559
0.082,0.758,0.512
0.074,0.809,0.461
0.078,0.879,0.418
0.09,0.961,0.387
0.09,1.02,0.344
0.094,1.012,0.309
0.102,0.996,0.27
0.121,1.059,0.23
0.156,1.145,0.188
0.195,1.207,0.16
0.234,1.23,0.145
0.27,1.215,0.137
0.293,1.16,0.137
0.309,1.098,0.133
0.316,1.055,0.129
0.324,1.016,0.125
0.348,0.992,0.121
0.379,0.973,0.125
0.402,0.98,0.125
0.457,0.98,0.133
0.547,0.98,0.188
0.602,0.934,0.246
0.594,0.871,0.316
0.602,0.691,0.426
0.602,0.484,0.523
0.547,0.414,0.527
0.488,0.547,0.457
0.488,0.773,0.379
0.504,0.922,0.297
0.52,1.105,0.266
0.516,1.305,0.277
0.477,1.414,0.281
0.438,1.332,0.305
0.398,0.941,0.344
0.398,0.707,0.379
0.422,0.816,0.395
0.434,0.992,0.383
0.445,1.07,0.383
0.438,1.051,0.391
0.426,0.992,0.398
0.402,0.996,0.41
0.379,1.016,0.426
0.359,1.027,0.43
0.336,1.043,0.434
0.328,1.047,0.434
0.328,1.039,0.426
0.316,1.016,0.422
0.285,0.965,0.426
0.254,0.922,0.434
0.23,0.895,0.438
0.207,0.863,0.43
0.184,0.867,0.426
0.168,0.867,0.418
0.16,0.844,0.414
0.137,0.828,0.418
0.113,0.816,0.414
0.098,0.777,0.414
0.078,0.766,0.422
0.066,0.773,0.43
0.051,0.758,0.43
0.039,0.734,0.422
0.031,0.738,0.406
0.035,0.762,0.391
0.035,0.797,0.383
0.043,0.793,0.379
0.047,0.773,0.387
0.055,0.77,0.391
0.063,0.781,0.402
0.063,0.801,0.414
0.066,0.824,0.414
0.078,0.836,0.406
0.078,0.828,0.398
0.066,0.832,0.387
0.074,0.832,0.383
0.09,0.84,0.375
0.082,0.832,0.371
0.09,0.84,0.359
0.102,0.848,0.344
0.109,0.84,0.324
0.113,0.848,0.313
0.113,0.863,0.313
0.109,0.887,0.313
0.113,0.891,0.316
0.105,0.875,0.32
0.113,0.875,0.328
0.121,0.883,0.332
0.125,0.891,0.32
0.133,0.898,0.293
0.141,0.898,0.27
0.141,0.895,0.262
0.133,0.891,0.246
0.141,0.891,0.246
0.145,0.918,0.25
0.152,0.934,0.25
0.168,0.926,0.242
0.172,0.93,0.238
0.18,0.941,0.23
0.18,0.941,0.227
0.168,0.926,0.227
0.16,0.922,0.223
0.156,0.922,0.219
0.156,0.934,0.227
0.164,0.961,0.234
0.188,0.992,0.238
0.207,1.027,0.238
0.223,1.047,0.238
0.246,1.063,0.23
0.258,1.066,0.223
0.266,1.055,0.215
0.262,1.027,0.211
0.25,1.016,0.215
0.238,0.996,0.203
0.238,0.973,0.191
0.23,0.992,0.18
0.227,0.996,0.172
0.234,1.004,0.172
0.23,1.008,0.184
0.234,1,0.203
0.234,0.992,0.223
0.242,0.996,0.23
0.25,1,0.238
0.254,1.008,0.246
0.246,1.012,0.25
0.246,0.992,0.254
0.254,0.98,0.262
0.242,0.953,0.258
0.242,0.945,0.254
0.246,0.953,0.258
0.254,0.973,0.266
0.266,0.98,0.273
0.27,0.977,0.277
0.273,0.965,0.281
0.27,0.941,0.293
0.258,0.922,0.301
0.246,0.898,0.301
0.223,0.871,0.293
0.207,0.859,0.277
0.207,0.859,0.27
0.207,0.863,0.266
0.215,0.883,0.27
0.238,0.902,0.285
0.25,0.898,0.297
0.254,0.887,0.309
0.254,0.852,0.313
0.242,0.824,0.313
0.23,0.797,0.305
0.215,0.781,0.293
0.199,0.781,0.281
0.191,0.793,0.27
0.191,0.797,0.262
0.191,0.785,0.25
0.191,0.77,0.258
0.199,0.762,0.293
0.195,0.789,0.324
0.168,0.773,0.336
0.152,0.727,0.332
0.18,0.773,0.32
0.195,0.852,0.309
0.191,0.867,0.297
0.191,0.832,0.313
0.188,0.754,0.34
0.195,0.688,0.367
0.215,0.668,0.383
0.242,0.703,0.387
0.277,0.777,0.379
0.301,0.789,0.375
0.297,0.73,0.371
0.277,0.66,0.371
0.262,0.598,0.383
0.246,0.531,0.379
0.234,0.516,0.398
0.25,0.566,0.422
0.266,0.613,0.441
0.285,0.605,0.461
0.297,0.598,0.484
0.324,0.594,0.5
0.359,0.59,0.504
0.363,0.563,0.508
0.367,0.543,0.488
0.367,0.535,0.477
0.375,0.5,0.473
0.363,0.445,0.473
0.359,0.414,0.453
0.371,0.461,0.441
0.398,0.559,0.438
0.414,0.609,0.434
0.426,0.598,0.438
0.434,0.563,0.434
0.426,0.539,0.414
0.41,0.547,0.398
0.391,0.523,0.406
0.395,0.465,0.441
0.414,0.434,0.477
0.426,0.465,0.477
0.445,0.547,0.445
0.465,0.641,0.422
0.48,0.684,0.426
0.484,0.672,0.445
0.508,0.652,0.461
0.578,0.645,0.473
0.645,0.648,0.488
0.695,0.695,0.5
0.746,0.746,0.512
0.773,0.773,0.504
0.789,0.773,0.492
0.809,0.777,0.512
0.824,0.777,0.531
0.84,0.727,0.566
0.871,0.711,0.59
0.906,0.77,0.609
0.941,0.855,0.617
0.992,0.922,0.629
1.02,0.922,0.645
1.023,0.816,0.645
1.039,0.754,0.633
1.063,0.813,0.637
1.094,0.906,0.672
1.125,0.934,0.738
1.137,0.867,0.82
1.129,0.75,0.855
1.086,0.598,0.832
1.059,0.563,0.781
1.035,0.641,0.719
1.027,0.727,0.691
1.004,0.766,0.711
0.973,0.684,0.75
0.965,0.59,0.773
1.117,0.734,0.914
1.152,0.945,1.129
1.055,0.746,1.375
0.926,0.574,1.254
0.883,0.512,1.07
0.715,0.406,0.832
0.652,0.5,0.77
0.734,0.414,0.844
0.824,0.477,0.938
0.746,0.66,0.883
0.68,0.516,0.852
0.625,0.227,0.855
0.613,0.113,0.816
0.672,0.176,0.762
0.766,0.277,0.73
0.793,0.293,0.734
0.734,0.234,0.59
0.824,0.324,0.43
0.926,-0.066,0.543
0.781,-0.531,0.656
0.73,-0.375,0.617
0.809,-0.141,0.586
0.781,-0.082,0.57
0.762,-0.059,0.512
0.801,0.031,0.445
0.797,0.172,0.402
0.773,0.281,0.375
0.746,0.309,0.324
0.73,0.27,0.277
0.73,0.234,0.273
0.75,0.313,0.293
0.773,0.441,0.316
0.781,0.563,0.352
0.762,0.613,0.371
0.734,0.621,0.375
0.707,0.598,0.367
0.688,0.543,0.359
0.684,0.484,0.367
0.695,0.453,0.391
0.711,0.473,0.422
0.75,0.535,0.434
0.781,0.602,0.434
0.805,0.652,0.414
0.816,0.668,0.395
0.832,0.66,0.387
0.848,0.656,0.406
0.879,0.672,0.453
0.898,0.703,0.488
0.906,0.73,0.531
0.895,0.742,0.566
0.887,0.73,0.586
0.883,0.707,0.59
0.895,0.688,0.578
0.902,0.68,0.555
0.906,0.688,0.535
0.91,0.684,0.535
0.91,0.652,0.547
0.906,0.621,0.563
0.902,0.594,0.57
0.91,0.586,0.57
0.914,0.59,0.559
0.91,0.59,0.547
0.91,0.586,0.535
0.91,0.57,0.523
0.906,0.563,0.508
0.91,0.559,0.496
0.922,0.57,0.488
0.93,0.594,0.488
0.93,0.621,0.496
0.941,0.637,0.496
0.965,0.645,0.496
0.973,0.66,0.516
0.973,0.688,0.539
0.973,0.676,0.555
0.977,0.645,0.563
0.977,0.621,0.57
0.988,0.629,0.582
1,0.656,0.574
1.004,0.719,0.578
0.98,0.813,0.602
0.914,0.895,0.637
0.84,0.91,0.684
0.762,0.828,0.711
0.688,0.711,0.695
0.621,0.66,0.664
0.586,0.691,0.629
0.563,0.715,0.582
0.539,0.688,0.535
0.5,0.66,0.516
0.461,0.641,0.523
0.441,0.621,0.535
0.426,0.594,0.535
0.398,0.555,0.535
0.387,0.527,0.535
0.395,0.523,0.527
0.379,0.523,0.5
0.367,0.512,0.465
0.355,0.473,0.438
0.352,0.434,0.406
0.34,0.414,0.379
0.328,0.422,0.352
0.328,0.426,0.34
0.348,0.445,0.352
0.395,0.512,0.363
0.453,0.582,0.367
0.504,0.59,0.348
0.539,0.535,0.32
0.57,0.477,0.301
0.605,0.457,0.293
0.633,0.461,0.297
0.633,0.43,0.324
0.641,0.406,0.406
0.688,0.484,0.52
0.766,0.602,0.578
0.828,0.652,0.594
0.852,0.594,0.582
0.895,0.488,0.531
0.941,0.406,0.48
0.969,0.379,0.445
0.961,0.363,0.438
0.926,0.359,0.453
0.898,0.387,0.469
0.879,0.383,0.484
0.848,0.332,0.5
0.828,0.266,0.504
0.844,0.215,0.469
0.93,0.188,0.492
0.984,0.219,0.523
0.965,0.227,0.598
0.918,0.188,0.719
0.871,0.188,0.828
0.813,0.207,0.855
0.762,0.199,0.809
0.719,0.141,0.719
0.711,0.055,0.641
0.691,0.008,0.578
0.66,-0.02,0.492
0.715,0.102,0.527
0.758,0.273,0.586
0.758,0.387,0.574
0.875,0.43,0.602
1.027,0.707,0.695
0.961,0.914,0.684
0.852,0.734,0.711
0.848,0.48,0.848
0.832,0.301,0.883
0.824,0.363,0.824
0.773,0.535,0.75
0.762,0.605,0.723
0.73,0.594,0.711
0.684,0.492,0.68
0.648,0.348,0.645
0.656,0.313,0.586
0.668,0.395,0.516
0.668,0.438,0.461
0.691,0.438,0.426
0.727,0.426,0.398
0.777,0.41,0.398
0.816,0.414,0.438
0.84,0.426,0.488
0.852,0.445,0.5
0.875,0.473,0.504
0.895,0.527,0.516
0.895,0.551,0.5
0.914,0.516,0.496
0.922,0.512,0.469
0.922,0.508,0.449
0.922,0.508,0.426
0.914,0.508,0.391
0.918,0.496,0.355
0.938,0.5,0.332
0.98,0.523,0.316
1.027,0.598,0.32
1.031,0.684,0.32
1.02,0.734,0.301
1.008,0.66,0.332
1.008,0.645,0.383
0.953,0.621,0.438
0.949,0.664,0.449
0.977,0.617,0.465
1,0.621,0.477
0.973,0.602,0.441
0.926,0.547,0.41
0.902,0.582,0.344
0.902,0.559,0.301
0.887,0.543,0.289
0.871,0.59,0.277
0.887,0.637,0.277
0.883,0.68,0.281
0.875,0.699,0.258
0.891,0.75,0.203
0.867,0.781,0.141
0.828,0.777,0.074
0.789,0.781,0.059
0.754,0.785,0.105
0.719,0.801,0.164
0.711,0.813,0.191
0.727,0.832,0.191
0.723,0.848,0.191
0.695,0.816,0.188
0.695,0.762,0.168
0.734,0.695,0.152
0.797,0.664,0.148
0.844,0.648,0.133
0.918,0.691,0.242
0.926,0.66,0.316
0.906,0.688,0.23
0.926,0.859,0.051
0.996,1.098,-0.125
1.105,1.309,-0.227
1.137,1.402,-0.273
1.078,1.34,-0.262
1.023,1.055,-0.203
1.051,0.773,-0.16
1.059,0.738,-0.168
1,0.789,-0.199
0.953,0.77,-0.215
0.969,0.738,-0.141
0.977,0.754,-0.027
0.945,0.82,0.082
0.914,0.879,0.164
0.891,0.898,0.188
0.844,0.832,0.164
0.797,0.746,0.156
0.738,0.715,0.156
0.648,0.738,0.148
0.59,0.793,0.117
0.598,0.785,0.125
0.613,0.762,0.164
0.57,0.758,0.168
0.508,0.809,0.117
0.469,0.813,0.039
0.441,0.805,-0.07
0.391,0.801,-0.18
0.352,0.789,-0.207
0.324,0.801,-0.145
0.277,0.859,-0.082
0.277,0.934,-0.07
0.359,1.09,-0.113
0.434,1.301,-0.16
0.441,1.297,-0.199
0.422,1.098,-0.227
0.434,0.805,-0.234
0.508,0.547,-0.227
0.578,0.449,-0.188
0.59,0.457,-0.156
0.574,0.469,-0.137
0.555,0.531,-0.117
0.551,0.609,-0.066
0.488,0.668,-0.012
0.398,0.777,0.047
0.332,0.863,0.094
0.305,0.91,0.117
0.27,0.938,0.133
0.219,0.852,0.152
0.188,0.762,0.184
0.156,0.715,0.195
0.129,0.664,0.199
0.102,0.609,0.203
0.066,0.578,0.203
0.031,0.613,0.18
0.035,0.691,0.152
0.035,0.734,0.125
0.016,0.742,0.102
-0.012,0.723,0.098
-0.016,0.688,0.129
-0.008,0.668,0.176
0,0.645,0.227
0.012,0.594,0.27
0.008,0.555,0.301
-0.008,0.543,0.32
