------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yy at 100 Hz  Filter Normal -----------
Serial Number: TAS1E52150596
Start Time 09:30:00
Start Date 8/5/18
Epoch Period (hh:mm:ss) 00:00:00
Download Time 09:31:34
Download Date 8/5/18
Current Memory Address: 0
Current Battery Voltage: 4.17     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
-1.391,-0.039,-0.285
-1.477,-0.02,-0.234
-1.539,0.012,-0.25
-1.586,0.027,-0.297
-1.605,-0.004,-0.328
-1.602,-0.074,-0.336
-1.582,-0.102,-0.324
-1.555,-0.086,-0.328
-1.52,-0.043,-0.336
-1.484,-0.031,-0.344
-1.445,-0.035,-0.336
-1.406,-0.043,-0.32
-1.367,-0.047,-0.309
-1.313,-0.051,-0.289
-1.27,-0.07,-0.289
-1.246,-0.09,-0.281
-1.246,-0.094,-0.254
-1.242,-0.086,-0.227
-1.238,-0.082,-0.223
-1.238,-0.086,-0.215
-1.258,-0.09,-0.199
-1.273,-0.082,-0.191
-1.293,-0.059,-0.188
-1.316,-0.023,-0.203
-1.336,0.027,-0.234
-1.352,0.086,-0.273
-1.375,0.137,-0.309
-1.367,0.148,-0.328
-1.359,0.133,-0.355
-1.359,0.105,-0.375
-1.359,0.082,-0.395
-1.352,0.07,-0.387
-1.352,0.102,-0.363
-1.375,0.168,-0.379
-1.422,0.223,-0.434
-1.469,0.227,-0.449
-1.477,0.184,-0.418
-1.445,0.148,-0.344
-1.414,0.137,-0.242
-1.395,0.137,-0.176
-1.391,0.148,-0.188
-1.402,0.156,-0.203
-1.398,0.137,-0.238
-1.367,0.121,-0.285
-1.336,0.086,-0.316
-1.309,0.031,-0.293
-1.289,-0.012,-0.254
-1.277,-0.016,-0.25
-1.266,0.031,-0.281
-1.254,0.121,-0.324
-1.238,0.266,-0.359
-1.23,0.402,-0.41
-1.23,0.414,-0.418
-1.234,0.301,-0.328
-1.219,0.184,-0.203
-1.203,0.129,-0.16
-1.211,0.152,-0.176
-1.207,0.207,-0.191
-1.164,0.207,-0.215
-1.078,0.164,-0.254
-0.973,0.148,-0.32
-0.898,0.184,-0.402
-0.855,0.27,-0.484
-0.883,0.234,-0.508
-0.918,0.121,-0.395
-0.844,0.25,-0.348
-0.789,0.387,-0.508
-0.801,0.418,-0.641
-0.797,0.371,-0.797
-0.789,0.023,-0.789
-0.758,-0.301,-0.547
-0.727,-0.355,-0.391
-0.781,-0.266,-0.402
-0.926,-0.203,-0.348
-1.016,-0.227,-0.219
-0.992,-0.316,-0.102
-0.902,-0.336,0
-0.809,-0.273,0.031
-0.73,-0.133,0.094
-0.719,0.02,0.129
-0.754,0.195,0.141
-0.828,0.297,0.133
-0.859,0.375,0.195
-0.918,0.395,0.332
-0.996,0.348,0.445
-1.02,0.25,0.484
-0.914,0.316,0.492
-0.813,0.504,0.398
-0.793,0.742,0.426
-0.836,0.887,0.438
-0.809,0.93,0.379
-0.672,0.828,0.27
-0.469,0.605,0.199
-0.227,0.395,0.152
-0.074,0.305,0.121
-0.043,0.332,0.09
-0.133,0.414,0.027
-0.223,0.375,-0.035
-0.16,0.305,-0.078
-0.027,0.246,-0.121
0.035,0.152,-0.125
0.023,0.012,-0.09
0.027,-0.043,-0.008
-0.02,-0.012,0.086
-0.133,0.031,0.16
-0.258,0.086,0.215
-0.359,0.117,0.25
-0.41,0.125,0.262
-0.426,0.18,0.273
-0.48,0.246,0.27
-0.551,0.273,0.254
-0.59,0.309,0.25
-0.637,0.359,0.246
-0.688,0.406,0.227
-0.73,0.469,0.195
-0.777,0.527,0.188
-0.836,0.535,0.199
-0.879,0.52,0.23
-0.918,0.516,0.246
-0.949,0.516,0.258
-0.973,0.516,0.273
-0.984,0.516,0.293
-0.992,0.496,0.297
-1,0.469,0.301
-0.996,0.438,0.293
-0.961,0.406,0.293
-0.93,0.398,0.281
-0.883,0.41,0.281
-0.871,0.418,0.281
-0.848,0.41,0.289
-0.801,0.406,0.297
-0.762,0.422,0.309
-0.746,0.441,0.328
-0.742,0.465,0.336
-0.746,0.492,0.344
-0.742,0.516,0.344
-0.742,0.523,0.328
-0.734,0.523,0.336
-0.734,0.523,0.348
-0.734,0.516,0.363
-0.734,0.504,0.375
-0.746,0.504,0.395
-0.762,0.5,0.387
-0.766,0.504,0.375
-0.75,0.508,0.355
-0.746,0.512,0.336
-0.754,0.496,0.344
-0.762,0.457,0.355
-0.742,0.418,0.363
-0.707,0.387,0.379
-0.68,0.348,0.391
-0.656,0.324,0.395
-0.629,0.344,0.371
-0.617,0.398,0.328
-0.613,0.43,0.309
-0.598,0.445,0.313
-0.57,0.449,0.328
-0.527,0.434,0.316
-0.457,0.434,0.242
-0.414,0.383,0.203
-0.414,0.293,0.195
-0.426,0.23,0.211
-0.43,0.258,0.176
-0.422,0.313,0.148
-0.41,0.324,0.164
-0.375,0.309,0.207
-0.324,0.27,0.234
-0.301,0.227,0.277
-0.367,0.215,0.367
-0.527,0.266,0.348
-0.746,0.328,0.258
-0.883,0.41,0.191
-0.855,0.465,0.145
-0.777,0.465,0.137
-0.719,0.426,0.191
-0.688,0.375,0.258
-0.68,0.32,0.297
-0.645,0.262,0.313
-0.625,0.188,0.34
-0.633,0.148,0.316
-0.711,0.168,0.242
-0.797,0.266,0.137
-0.836,0.418,0.02
-0.832,0.57,-0.031
-0.805,0.609,-0.023
-0.762,0.52,0.023
-0.695,0.348,0.094
-0.637,0.207,0.18
-0.637,0.09,0.227
-0.668,0.031,0.227
-0.695,0.035,0.211
-0.676,0.09,0.148
-0.68,0.152,0.07
-0.703,0.148,0.016
-0.68,-0.004,0.023
-0.586,-0.02,0.008
-0.535,0.027,-0.086
-0.547,0.035,-0.109
-0.563,0.051,-0.184
-0.582,0.043,-0.199
-0.574,0.09,-0.164
-0.586,0.203,-0.328
-0.609,0.273,-0.418
-0.617,0.383,-0.441
-0.652,0.496,-0.465
-0.758,0.539,-0.379
-0.902,0.539,-0.262
-1.066,0.469,-0.078
-1.168,0.27,0.086
-1.133,0.137,0.133
-1.09,0.043,0.129
-1.133,-0.105,0.168
-1.305,-0.285,-0.012
-1.422,-0.383,-0.07
-1.398,-0.535,-0.008
-1.266,-0.344,-0.023
-1.238,-0.184,0.047
-1.242,-0.234,0.031
-1.195,-0.188,-0.117
-1.156,-0.074,-0.41
-1.176,-0.012,-0.457
-1.176,0.008,-0.457
-1.168,0.125,-0.512
-1.215,0.211,-0.621
-1.254,0.27,-0.746
-1.25,0.406,-0.793
-1.227,0.535,-0.785
-1.203,0.551,-0.762
-1.223,0.441,-0.719
-1.281,0.254,-0.656
-1.344,0.109,-0.605
-1.402,0.063,-0.543
-1.441,0.063,-0.477
-1.445,0.07,-0.398
-1.422,0.059,-0.328
-1.383,0,-0.262
-1.34,-0.066,-0.254
-1.301,-0.082,-0.262
-1.285,-0.074,-0.27
-1.289,-0.063,-0.277
-1.309,-0.055,-0.27
-1.316,-0.027,-0.25
-1.328,0.008,-0.238
-1.344,0.031,-0.242
-1.352,0.047,-0.273
-1.355,0.039,-0.305
-1.34,0.012,-0.336
-1.305,-0.016,-0.359
-1.266,-0.039,-0.367
-1.227,-0.043,-0.379
-1.191,-0.031,-0.363
-1.16,-0.023,-0.348
-1.133,-0.031,-0.316
-1.109,-0.039,-0.293
-1.102,-0.039,-0.273
-1.109,-0.039,-0.27
-1.117,-0.051,-0.266
-1.125,-0.07,-0.266
-1.121,-0.082,-0.262
-1.098,-0.102,-0.258
-1.066,-0.102,-0.254
-1.047,-0.105,-0.258
-1.027,-0.117,-0.277
-1.016,-0.121,-0.285
-1.004,-0.105,-0.301
-0.992,-0.074,-0.316
-0.984,-0.043,-0.34
-0.98,-0.012,-0.355
-0.977,0.008,-0.363
-0.977,0,-0.371
-0.98,-0.012,-0.379
-0.98,-0.023,-0.379
-0.969,-0.027,-0.371
-0.965,-0.035,-0.371
-0.965,-0.051,-0.375
-0.977,-0.066,-0.375
-1,-0.07,-0.363
-1.012,-0.07,-0.371
-1.035,-0.07,-0.398
-1.063,-0.066,-0.426
-1.086,-0.059,-0.441
-1.125,-0.039,-0.457
-1.172,-0.02,-0.469
-1.227,0,-0.484
-1.277,0.027,-0.492
-1.32,0.051,-0.488
-1.348,0.066,-0.488
-1.348,0.078,-0.473
-1.344,0.07,-0.445
-1.332,0.066,-0.418
-1.328,0.082,-0.398
-1.332,0.078,-0.402
-1.332,0.07,-0.406
-1.328,0.074,-0.406
-1.324,0.074,-0.391
-1.316,0.082,-0.363
-1.309,0.086,-0.352
-1.32,0.031,-0.336
-1.32,-0.047,-0.289
-1.309,-0.129,-0.223
-1.285,-0.172,-0.188
-1.273,-0.152,-0.188
-1.266,-0.07,-0.223
-1.258,0.047,-0.27
-1.234,0.176,-0.348
-1.227,0.316,-0.43
-1.242,0.41,-0.504
-1.27,0.414,-0.551
-1.285,0.355,-0.547
-1.277,0.277,-0.5
-1.262,0.184,-0.457
-1.258,0.125,-0.398
-1.262,0.113,-0.363
-1.281,0.133,-0.359
-1.32,0.152,-0.352
-1.34,0.199,-0.332
-1.332,0.262,-0.336
-1.32,0.297,-0.355
-1.301,0.289,-0.367
-1.262,0.223,-0.359
-1.195,0.152,-0.383
-1.082,0.156,-0.461
-0.949,0.25,-0.598
-0.852,0.348,-0.723
-0.852,0.285,-0.703
-0.906,0.137,-0.566
-0.926,0.246,-0.516
-0.895,0.309,-0.68
-0.824,0.125,-0.805
-0.715,-0.246,-0.688
-0.563,-0.512,-0.453
-0.461,-0.504,-0.23
-0.543,-0.32,-0.145
-0.746,-0.082,-0.305
-0.844,0.199,-0.684
-0.84,0.188,-0.691
-0.68,-0.129,-0.375
-0.402,-0.25,-0.211
-0.219,-0.246,-0.148
-0.34,-0.285,0.02
-0.582,-0.25,0.109
-0.691,-0.02,0.113
-0.758,0.297,0.121
-0.82,0.535,0.109
-0.824,0.648,0.031
-0.809,0.563,-0.02
-0.738,0.313,-0.047
-0.621,0.02,-0.07
-0.508,-0.293,-0.027
-0.242,-0.406,0.086
0.09,-0.027,-0.074
0.285,0.621,-0.43
0.262,0.949,-0.531
0.203,0.668,-0.383
0.227,0.273,-0.152
0.246,0.133,-0.027
0.082,0.219,-0.055
-0.211,0.313,0.055
-0.449,0.348,0.137
-0.629,0.563,0.105
-0.84,0.895,-0.043
-1.063,1.215,-0.09
-1.27,1.199,-0.082
-1.426,0.961,0.004
-1.602,0.77,0.121
-1.77,0.625,0.293
-1.879,0.629,0.359
-1.988,0.672,0.301
-2.113,0.586,0.25
-2.082,0.457,0.309
-1.918,0.492,0.387
-1.754,0.527,0.445
-1.676,0.449,0.461
-1.633,0.391,0.41
-1.566,0.281,0.195
-1.34,0.102,0.066
-0.996,-0.148,0.004
-0.582,-0.266,-0.086
-0.191,-0.191,-0.184
0.07,-0.047,-0.297
0.215,0.117,-0.398
0.254,0.324,-0.48
0.266,0.621,-0.563
0.246,0.918,-0.719
0.238,1.035,-0.875
0.273,0.828,-0.887
0.387,0.422,-0.719
0.449,0.031,-0.512
0.359,-0.227,-0.328
0.246,-0.313,-0.215
0.172,-0.219,-0.125
0.102,-0.012,-0.031
-0.008,0.234,0.02
-0.168,0.391,0.016
-0.32,0.406,-0.02
-0.398,0.418,0.125
-0.551,0.465,0.297
-0.777,0.66,0.406
-1.023,0.848,0.527
-1.316,0.977,0.738
-1.57,1.047,0.922
-1.73,1.055,1.004
-1.742,1.082,1.07
-1.73,1.105,0.992
-1.762,1.129,0.816
-1.848,1.211,0.688
-1.988,1.309,0.621
-2.16,1.359,0.582
-2.25,1.41,0.625
-2.18,1.203,0.563
-2.039,0.605,0.363
-1.766,0.016,0.289
-1.395,-0.266,0.305
-1.004,-0.32,0.316
-0.656,-0.25,0.281
-0.391,-0.105,0.227
-0.23,-0.016,0.121
-0.117,-0.031,0.031
0,-0.141,-0.051
0.164,-0.199,-0.105
0.336,-0.148,-0.109
0.453,-0.023,-0.063
0.504,0.148,0.02
0.391,0.371,0.082
0.215,0.629,0.164
0.066,0.918,0.262
-0.063,1.16,0.359
-0.18,1.309,0.43
-0.309,1.387,0.488
-0.422,1.352,0.551
-0.52,1.223,0.633
-0.578,1.047,0.699
-0.609,0.898,0.75
-0.621,0.813,0.773
-0.656,0.789,0.75
-0.695,0.77,0.699
-0.707,0.699,0.641
-0.695,0.598,0.578
-0.664,0.512,0.527
-0.641,0.453,0.48
-0.629,0.418,0.441
-0.609,0.41,0.422
-0.602,0.422,0.41
-0.582,0.441,0.406
-0.555,0.465,0.402
-0.527,0.48,0.402
-0.516,0.516,0.406
-0.508,0.551,0.402
-0.492,0.598,0.402
-0.469,0.617,0.395
-0.43,0.598,0.383
-0.383,0.582,0.359
-0.367,0.566,0.352
-0.355,0.516,0.355
-0.375,0.453,0.355
-0.41,0.41,0.34
-0.418,0.414,0.34
-0.414,0.445,0.305
-0.41,0.512,0.242
-0.418,0.57,0.16
-0.441,0.598,0.152
-0.516,0.582,0.203
-0.582,0.531,0.242
-0.629,0.484,0.277
-0.664,0.453,0.316
-0.727,0.395,0.367
-0.777,0.348,0.352
-0.781,0.371,0.242
-0.777,0.473,0.094
-0.766,0.566,-0.004
-0.746,0.605,-0.023
-0.711,0.578,0
-0.68,0.52,0.078
-0.691,0.488,0.164
-0.742,0.477,0.27
-0.828,0.418,0.457
-0.891,0.348,0.609
-0.828,0.293,0.586
-0.695,0.262,0.57
-0.605,0.246,0.555
-0.57,0.234,0.543
-0.586,0.262,0.484
-0.629,0.313,0.41
-0.66,0.367,0.324
-0.625,0.395,0.238
-0.59,0.387,0.191
-0.629,0.387,0.254
-0.73,0.449,0.211
-0.836,0.547,0.188
-0.941,0.578,0.133
-1,0.543,0.035
-1.043,0.523,0.117
-1.086,0.453,0.09
-1.148,0.391,-0.012
-1.227,0.371,-0.117
-1.27,0.371,-0.066
-1.293,0.336,0.012
-1.328,0.266,0.02
