------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yy at 100 Hz  Filter Normal -----------
Serial Number: TAS1E52150596
Start Time 17:05:00
Start Date 8/3/18
Epoch Period (hh:mm:ss) 00:00:00
Download Time 17:06:40
Download Date 8/3/18
Current Memory Address: 0
Current Battery Voltage: 4.12     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
-0.145,0.449,0.906
-0.141,0.449,0.91
-0.137,0.449,0.91
-0.145,0.449,0.918
-0.148,0.449,0.922
-0.145,0.445,0.918
-0.145,0.445,0.918
-0.148,0.449,0.918
-0.145,0.449,0.914
-0.145,0.449,0.914
-0.145,0.449,0.918
-0.141,0.449,0.922
-0.137,0.449,0.926
-0.141,0.449,0.922
-0.145,0.449,0.918
-0.145,0.445,0.918
-0.141,0.449,0.918
-0.145,0.449,0.918
-0.148,0.449,0.918
-0.148,0.449,0.918
-0.148,0.453,0.914
-0.156,0.453,0.914
-0.152,0.453,0.918
-0.152,0.449,0.918
-0.148,0.449,0.918
-0.145,0.449,0.922
-0.145,0.453,0.918
-0.145,0.449,0.918
-0.152,0.449,0.918
-0.152,0.449,0.918
-0.148,0.449,0.918
-0.148,0.445,0.914
-0.148,0.449,0.918
-0.148,0.449,0.918
-0.145,0.449,0.918
-0.148,0.445,0.918
-0.148,0.453,0.918
-0.148,0.449,0.918
-0.148,0.453,0.914
-0.148,0.449,0.91
-0.145,0.449,0.91
-0.148,0.449,0.914
-0.145,0.449,0.918
-0.145,0.449,0.922
-0.148,0.449,0.918
-0.145,0.453,0.918
-0.141,0.449,0.918
-0.145,0.449,0.918
-0.145,0.449,0.918
-0.145,0.453,0.918
-0.145,0.453,0.918
-0.145,0.449,0.914
-0.145,0.449,0.918
-0.148,0.449,0.918
-0.152,0.453,0.914
-0.148,0.453,0.914
-0.148,0.453,0.918
-0.145,0.449,0.922
-0.145,0.449,0.918
-0.148,0.453,0.918
-0.148,0.449,0.918
-0.148,0.449,0.918
-0.145,0.453,0.918
-0.145,0.449,0.914
-0.145,0.453,0.91
-0.141,0.453,0.906
-0.148,0.453,0.914
-0.152,0.457,0.914
-0.145,0.453,0.918
-0.145,0.453,0.914
-0.141,0.453,0.918
-0.152,0.453,0.91
-0.148,0.453,0.914
-0.145,0.453,0.914
-0.141,0.453,0.91
-0.141,0.457,0.91
-0.145,0.457,0.914
-0.145,0.457,0.914
-0.148,0.449,0.918
-0.152,0.449,0.918
-0.156,0.449,0.922
-0.152,0.449,0.918
-0.148,0.449,0.914
-0.148,0.449,0.918
-0.148,0.457,0.914
-0.145,0.449,0.914
-0.145,0.453,0.914
-0.145,0.449,0.91
-0.145,0.453,0.906
-0.145,0.453,0.906
-0.145,0.453,0.906
-0.145,0.457,0.906
-0.145,0.457,0.91
-0.152,0.453,0.91
-0.148,0.453,0.914
-0.145,0.453,0.914
-0.145,0.457,0.906
-0.145,0.453,0.91
-0.148,0.453,0.906
-0.148,0.453,0.91
-0.152,0.449,0.91
-0.148,0.453,0.91
-0.156,0.453,0.91
-0.152,0.453,0.914
-0.148,0.449,0.918
-0.148,0.449,0.914
-0.148,0.449,0.914
-0.148,0.453,0.914
-0.148,0.453,0.914
-0.145,0.453,0.91
-0.145,0.453,0.906
-0.148,0.449,0.91
-0.152,0.449,0.91
-0.152,0.453,0.914
-0.152,0.453,0.914
-0.152,0.457,0.914
-0.148,0.461,0.91
-0.148,0.457,0.91
-0.148,0.453,0.906
-0.145,0.453,0.914
-0.145,0.453,0.914
-0.156,0.457,0.906
-0.148,0.453,0.91
-0.148,0.453,0.906
-0.148,0.457,0.906
-0.148,0.453,0.91
-0.145,0.453,0.918
-0.148,0.453,0.914
-0.148,0.457,0.918
-0.141,0.453,0.918
-0.141,0.457,0.914
-0.145,0.457,0.918
-0.145,0.453,0.922
-0.145,0.449,0.918
-0.145,0.449,0.918
-0.145,0.453,0.914
-0.145,0.453,0.914
-0.145,0.449,0.91
-0.148,0.449,0.914
-0.145,0.449,0.914
-0.152,0.449,0.918
-0.148,0.453,0.914
-0.148,0.457,0.918
-0.145,0.453,0.914
-0.145,0.449,0.914
-0.145,0.449,0.914
-0.145,0.449,0.91
-0.145,0.449,0.914
-0.145,0.449,0.918
-0.148,0.449,0.918
-0.148,0.453,0.914
-0.148,0.449,0.918
-0.148,0.449,0.91
-0.148,0.449,0.91
-0.145,0.449,0.914
-0.145,0.453,0.91
-0.148,0.453,0.91
-0.148,0.449,0.906
-0.148,0.449,0.914
-0.145,0.449,0.914
-0.145,0.457,0.914
-0.148,0.453,0.918
-0.152,0.453,0.914
-0.148,0.453,0.914
-0.148,0.453,0.91
-0.148,0.453,0.91
-0.145,0.457,0.91
-0.145,0.453,0.91
-0.145,0.453,0.914
-0.148,0.453,0.914
-0.156,0.449,0.918
-0.16,0.453,0.918
-0.152,0.449,0.91
-0.148,0.449,0.914
-0.145,0.449,0.918
-0.145,0.449,0.918
-0.145,0.449,0.91
-0.145,0.453,0.906
-0.148,0.449,0.922
-0.164,0.449,0.922
-0.184,0.445,0.922
-0.176,0.457,0.922
-0.148,0.469,0.93
-0.141,0.465,0.918
-0.129,0.457,0.918
-0.102,0.453,0.918
-0.113,0.445,0.91
-0.125,0.445,0.918
-0.133,0.469,0.926
-0.141,0.477,0.938
-0.141,0.477,0.938
-0.137,0.461,0.941
-0.133,0.461,0.934
-0.137,0.488,0.926
-0.145,0.539,0.906
-0.148,0.543,0.906
-0.172,0.504,0.91
-0.23,0.469,0.91
-0.172,0.34,0.969
-0.172,0.258,0.977
-0.172,0.27,0.957
-0.18,0.285,0.961
-0.176,0.309,0.977
-0.172,0.34,0.977
-0.18,0.355,0.992
-0.137,0.34,1.004
-0.184,0.316,0.992
-0.203,0.301,0.992
-0.199,0.277,0.996
-0.219,0.266,0.965
-0.219,0.246,0.945
-0.219,0.223,0.938
-0.207,0.227,0.945
-0.195,0.246,0.957
-0.203,0.266,0.965
-0.223,0.27,0.98
-0.246,0.25,0.992
-0.262,0.223,0.98
-0.277,0.207,0.949
-0.281,0.211,0.918
-0.273,0.223,0.906
-0.281,0.25,0.891
-0.277,0.266,0.918
-0.273,0.273,0.945
-0.281,0.273,0.996
-0.27,0.297,1.043
-0.238,0.355,1.043
-0.215,0.406,1.012
-0.207,0.418,0.969
-0.219,0.398,0.961
-0.223,0.406,0.945
-0.238,0.391,0.918
-0.258,0.313,0.926
-0.25,0.289,0.918
-0.25,0.332,0.887
-0.246,0.379,0.867
-0.254,0.367,0.898
-0.27,0.328,0.953
-0.293,0.285,0.98
-0.34,0.234,0.992
-0.398,0.133,1.016
-0.398,0.051,1.109
-0.352,0.152,1.105
-0.387,0.316,1.039
-0.406,0.422,0.98
-0.391,0.457,0.918
-0.414,0.457,0.828
-0.434,0.434,0.793
-0.402,0.414,0.793
-0.402,0.504,0.758
-0.406,0.574,0.789
-0.375,0.539,0.855
-0.41,0.473,0.855
-0.426,0.652,0.766
-0.414,0.809,0.707
-0.426,0.684,0.73
-0.445,0.625,0.699
-0.457,0.699,0.641
-0.422,0.883,0.602
-0.367,0.977,0.629
-0.309,0.848,0.715
-0.281,0.527,0.82
-0.234,0.25,0.898
-0.23,0.266,0.895
-0.199,0.461,0.867
-0.211,0.559,0.813
-0.258,0.48,0.801
-0.227,0.559,0.789
-0.219,0.578,0.816
-0.219,0.504,0.855
-0.203,0.559,0.816
-0.215,0.668,0.715
-0.227,0.652,0.621
-0.254,0.504,0.535
-0.32,0.363,0.418
-0.316,0.344,0.289
-0.277,0.379,0.188
-0.23,0.453,0.102
-0.215,0.543,0.027
-0.227,0.613,-0.043
-0.246,0.723,-0.148
-0.25,0.855,-0.293
-0.227,0.992,-0.438
-0.18,1.059,-0.57
-0.137,1.066,-0.684
-0.113,1.074,-0.766
-0.133,1.137,-0.828
-0.145,1.246,-0.855
-0.121,1.367,-0.887
-0.121,1.496,-0.871
-0.293,1.375,-0.738
-0.406,1.07,-0.559
-0.324,0.977,-0.176
-0.215,0.918,0.109
-0.27,0.684,0.27
-0.441,0.383,0.344
-0.453,0.301,0.477
-0.406,0.578,0.512
-0.309,0.918,0.438
-0.203,1.207,0.27
-0.105,1.211,0.113
-0.039,1.02,0.074
-0.02,0.895,0.098
-0.043,0.867,0.184
-0.027,0.98,0.18
-0.035,1.039,0.184
-0.016,1.023,0.172
-0.008,1.09,0.156
-0.012,1.16,0.156
-0.004,1.109,0.195
-0.016,0.984,0.215
-0.023,0.887,0.211
-0.016,0.805,0.215
-0.027,0.762,0.219
-0.043,0.754,0.203
-0.07,0.785,0.156
-0.105,0.816,0.098
-0.141,0.785,0.09
-0.164,0.738,0.047
-0.203,0.727,0.016
-0.27,0.703,0.031
-0.344,0.723,0.078
-0.371,0.754,0.164
-0.414,0.754,0.215
-0.453,0.758,0.199
-0.492,0.801,0.176
-0.523,0.832,0.145
-0.543,0.879,0.121
-0.535,0.91,0.129
-0.539,0.926,0.082
-0.578,0.957,0.059
-0.59,0.977,0.09
-0.609,0.969,0.109
-0.641,0.914,0.129
-0.656,0.887,0.137
-0.664,0.891,0.145
-0.68,0.875,0.172
-0.691,0.867,0.168
-0.73,0.891,0.141
-0.754,0.867,0.121
-0.809,0.805,0.137
-0.848,0.746,0.168
-0.918,0.707,0.203
-1,0.707,0.219
-1.086,0.695,0.191
-1.164,0.695,0.211
-1.082,0.715,0.191
-1.02,0.289,0.164
-1.105,0.195,0.105
-1.184,0.359,0.121
-1.152,0.426,0.188
-1.098,0.41,0.219
-1.082,0.414,0.234
-1.059,0.371,0.285
-1.016,0.289,0.316
-0.957,0.316,0.383
-0.973,0.344,0.313
-1.035,0.25,0.395
-0.93,0.371,0.445
-0.844,0.547,0.418
-0.848,0.527,0.426
-0.813,0.449,0.465
-0.754,0.449,0.441
-0.746,0.469,0.371
-0.742,0.461,0.332
-0.727,0.438,0.32
-0.711,0.414,0.316
-0.715,0.406,0.313
-0.723,0.414,0.305
-0.723,0.438,0.289
-0.711,0.445,0.27
-0.723,0.457,0.254
-0.711,0.469,0.25
-0.711,0.477,0.254
-0.719,0.48,0.258
-0.727,0.484,0.246
-0.742,0.484,0.223
-0.762,0.48,0.18
-0.793,0.469,0.148
-0.824,0.445,0.145
-0.844,0.43,0.164
-0.867,0.418,0.188
-0.875,0.418,0.215
-0.891,0.41,0.227
-0.91,0.41,0.227
-0.938,0.406,0.219
-0.969,0.395,0.195
-1,0.395,0.172
-1.02,0.402,0.164
-1.039,0.418,0.172
-1.051,0.434,0.188
-1.055,0.457,0.207
-1.063,0.48,0.227
-1.066,0.504,0.234
-1.074,0.512,0.238
-1.07,0.508,0.246
-1.066,0.484,0.25
-1.063,0.457,0.242
-1.059,0.426,0.234
-1.043,0.402,0.234
-1.02,0.387,0.223
-1.008,0.375,0.215
-0.996,0.363,0.211
-0.98,0.355,0.211
-0.965,0.355,0.203
-0.957,0.367,0.191
-0.949,0.371,0.184
-0.941,0.375,0.18
-0.93,0.379,0.18
-0.918,0.379,0.18
-0.91,0.398,0.176
-0.898,0.422,0.172
-0.902,0.441,0.172
-0.906,0.445,0.176
-0.906,0.457,0.191
-0.91,0.457,0.195
-0.918,0.453,0.191
-0.926,0.441,0.191
-0.934,0.426,0.184
-0.938,0.414,0.191
-0.941,0.402,0.199
-0.957,0.398,0.207
-0.953,0.371,0.203
-0.949,0.34,0.176
-0.938,0.316,0.152
-0.922,0.305,0.133
-0.906,0.301,0.109
-0.883,0.316,0.074
-0.867,0.355,0.043
-0.863,0.402,0.023
-0.867,0.43,0.016
-0.875,0.434,0.012
-0.867,0.434,-0.012
-0.844,0.449,-0.031
-0.832,0.477,-0.059
-0.836,0.504,-0.07
-0.855,0.496,-0.043
