------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yy at 100 Hz  Filter Normal -----------
Serial Number: TAS1F27170050
Start Time 10:40:00
Start Date 7/20/18
Epoch Period (hh:mm:ss) 00:00:00
Download Time 10:44:22
Download Date 7/20/18
Current Memory Address: 0
Current Battery Voltage: 4.2     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
0.195,0.281,0.98
0.188,0.27,0.988
0.172,0.258,0.992
0.172,0.25,1
0.168,0.262,0.992
0.164,0.258,0.984
0.164,0.262,0.98
0.16,0.258,0.98
0.145,0.258,0.988
0.133,0.238,0.984
0.121,0.219,0.988
0.109,0.191,0.984
0.105,0.172,0.98
0.098,0.184,0.973
0.094,0.207,0.969
0.102,0.223,0.973
0.105,0.215,0.984
0.105,0.207,1.004
0.098,0.191,1.023
0.078,0.191,1.023
0.059,0.184,1.027
0.055,0.188,1.027
0.066,0.184,1.02
0.082,0.176,1.012
0.094,0.18,1.012
0.102,0.188,0.992
0.113,0.203,1
0.094,0.25,1.008
0.059,0.281,1.012
0.023,0.297,1.02
0.012,0.293,1.035
0.027,0.262,1.043
0.047,0.23,1.047
0.063,0.219,1.039
0.078,0.234,1.023
0.09,0.266,1.004
0.094,0.289,0.988
0.098,0.313,0.98
0.102,0.328,0.977
0.098,0.336,0.973
0.09,0.332,0.969
0.086,0.309,0.969
0.094,0.285,0.977
0.09,0.262,0.977
0.074,0.258,0.969
0.055,0.27,0.957
0.027,0.27,0.953
0.012,0.27,0.949
0.012,0.258,0.945
0.012,0.254,0.945
0.008,0.258,0.953
0,0.254,0.961
-0.02,0.258,0.965
-0.023,0.25,0.973
-0.031,0.254,0.973
-0.031,0.25,0.961
-0.02,0.246,0.957
0,0.238,0.957
0.016,0.234,0.957
0.027,0.238,0.961
0.027,0.25,0.969
0.016,0.254,0.965
0,0.258,0.973
0,0.258,0.988
-0.004,0.258,1.004
-0.012,0.254,1.039
-0.031,0.266,1.043
-0.051,0.273,1.043
-0.063,0.27,1.043
-0.039,0.262,1.039
-0.016,0.25,1.035
-0.023,0.258,1.023
-0.051,0.258,0.992
-0.07,0.23,0.961
-0.078,0.215,0.965
-0.07,0.207,0.977
-0.066,0.242,0.977
-0.07,0.305,0.977
-0.066,0.348,0.98
-0.055,0.355,0.984
-0.043,0.34,0.984
-0.035,0.305,0.984
-0.043,0.266,0.984
-0.043,0.234,0.992
-0.039,0.219,1.004
-0.031,0.211,1.02
-0.031,0.215,1.035
-0.047,0.227,1.035
-0.066,0.242,1.027
-0.074,0.27,0.996
-0.055,0.27,0.965
-0.035,0.25,0.949
-0.023,0.207,0.945
-0.02,0.184,0.965
-0.004,0.191,0.973
0,0.215,0.996
0.023,0.242,1.023
0.051,0.281,1.035
0.07,0.305,1.039
0.09,0.324,1.031
0.102,0.359,1.016
0.102,0.398,0.98
0.074,0.426,0.957
0.078,0.402,0.949
0.105,0.375,0.945
0.152,0.34,0.961
0.188,0.32,0.973
0.211,0.313,0.98
0.227,0.328,0.988
0.23,0.355,0.973
0.23,0.395,0.953
0.238,0.43,0.949
0.246,0.453,0.941
0.25,0.469,0.934
0.258,0.473,0.926
0.262,0.469,0.918
0.273,0.461,0.918
0.277,0.434,0.914
0.277,0.402,0.922
0.293,0.387,0.93
0.301,0.383,0.918
0.313,0.391,0.906
0.313,0.414,0.891
0.293,0.438,0.863
0.273,0.441,0.852
0.289,0.453,0.844
0.309,0.457,0.832
0.309,0.461,0.836
0.301,0.449,0.848
0.285,0.43,0.871
0.27,0.406,0.895
0.262,0.398,0.902
0.266,0.426,0.91
0.273,0.457,0.906
0.262,0.453,0.895
0.258,0.457,0.895
0.258,0.465,0.895
0.254,0.465,0.891
0.258,0.469,0.902
0.258,0.473,0.902
0.254,0.469,0.906
0.242,0.469,0.906
0.238,0.469,0.906
0.227,0.461,0.91
0.207,0.441,0.91
0.219,0.426,0.906
0.234,0.402,0.895
0.242,0.375,0.895
0.242,0.359,0.887
0.246,0.352,0.891
0.242,0.359,0.883
0.238,0.371,0.875
0.238,0.391,0.879
0.258,0.402,0.875
0.266,0.422,0.879
0.258,0.434,0.883
0.25,0.438,0.887
0.246,0.441,0.895
0.254,0.449,0.902
0.254,0.453,0.906
0.246,0.457,0.902
0.246,0.453,0.898
0.258,0.461,0.895
0.27,0.469,0.895
0.27,0.477,0.887
0.258,0.5,0.879
0.242,0.52,0.863
0.227,0.523,0.859
0.23,0.535,0.859
