------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yy at 100 Hz  Filter Normal -----------
Serial Number: TAS1E52150597
Start Time 20:36:00
Start Date 7/27/18
Epoch Period (hh:mm:ss) 00:00:00
Download Time 20:37:40
Download Date 7/27/18
Current Memory Address: 0
Current Battery Voltage: 4.15     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
0.137,1.012,-0.078
0.141,1.008,-0.063
0.137,1,-0.051
0.125,1,-0.043
0.113,1.004,-0.035
0.105,1.008,-0.027
0.094,1.004,-0.027
0.09,1,-0.016
0.09,1,-0.008
0.094,0.988,0
0.098,0.98,0.004
0.094,0.988,0.004
0.098,0.996,0.004
0.098,1.012,0
0.102,1.027,0
0.113,1.031,0
0.129,1.031,0.004
0.141,1.043,0.004
0.137,1.047,0
0.148,1.043,0
0.152,1.039,-0.012
0.152,1.039,-0.008
0.141,1.031,-0.008
0.133,1.02,-0.008
0.125,1.004,-0.004
0.113,0.988,-0.012
0.102,0.969,-0.008
0.09,0.957,-0.012
0.086,0.949,-0.02
0.078,0.941,-0.023
0.07,0.945,-0.035
0.066,0.941,-0.039
0.059,0.926,-0.047
0.059,0.93,-0.047
0.059,0.938,-0.043
0.047,0.945,-0.055
0.039,0.941,-0.055
0.035,0.934,-0.059
0.023,0.926,-0.066
0.016,0.926,-0.07
0.008,0.938,-0.07
0,0.945,-0.074
0,0.938,-0.082
0,0.938,-0.09
-0.008,0.926,-0.09
-0.016,0.926,-0.098
-0.02,0.941,-0.105
-0.023,0.957,-0.105
-0.023,0.961,-0.102
-0.027,0.957,-0.102
-0.027,0.953,-0.102
-0.023,0.957,-0.102
-0.02,0.957,-0.098
-0.012,0.953,-0.094
-0.008,0.957,-0.09
-0.004,0.969,-0.086
0.012,0.98,-0.082
0.016,0.984,-0.078
0.02,0.996,-0.074
0.023,1.008,-0.07
0.031,1.008,-0.066
0.023,0.996,-0.059
0.023,0.996,-0.055
0.016,1.012,-0.043
0.02,1.012,-0.035
0.012,1.004,-0.027
0.012,1.008,-0.027
0.016,1.016,-0.027
0,1.016,-0.027
0,1.023,-0.031
0,1.035,-0.023
-0.004,1.047,-0.023
0.004,1.063,-0.02
0.02,1.066,-0.012
0.031,1.066,-0.016
0.039,1.066,-0.023
0.059,1.059,-0.039
0.063,1.047,-0.055
0.059,1.039,-0.078
0.055,1.02,-0.102
0.047,1,-0.129
0.039,0.992,-0.148
0.031,0.984,-0.176
0.023,0.965,-0.188
0.016,0.961,-0.203
0.004,0.941,-0.223
-0.012,0.941,-0.238
-0.02,0.969,-0.254
